Price,Close,High,Low,Open,Volume
Ticker,,,,,
Date,,,,,
21-08-2017,36.76265717,36.92166955,36.2715828,36.83047043,105474000
22-08-2017,37.36363983,37.41508586,36.95207517,37.00118047,86418400
23-08-2017,37.41039658,37.52498153,37.15317008,37.19760105,77596400
24-08-2017,37.24437714,37.58812849,37.07600898,37.51563377,79275600
25-08-2017,37.38234711,37.54603739,37.24437984,37.33323824,101920400
28-08-2017,37.75884628,37.8827835,37.398724,37.44783288,103864000
29-08-2017,38.09556961,38.14467491,37.41508195,37.4384678,118067600
30-08-2017,38.19845963,38.32473395,38.0254136,38.30368882,109078400
31-08-2017,38.35046387,38.4720639,38.22886384,38.26627978,107140400
01-09-2017,38.36216354,38.57028486,38.26394935,38.53754679,66364400
05-09-2017,37.90148163,38.40892329,37.54603732,38.29200115,117874000
06-09-2017,37.86172485,38.11427708,37.53668148,38.04880097,86606800
07-09-2017,37.70972061,37.93889053,37.49926222,37.90381176,87714000
08-09-2017,37.09472656,37.68401169,37.0713407,37.61619841,114446000
11-09-2017,37.76586151,37.89447661,37.38937198,37.53201717,126323200
12-09-2017,37.61618805,38.34110669,37.1274544,38.02541551,286856000
13-09-2017,37.33323288,37.40572759,36.92634617,37.3846789,179629600
14-09-2017,37.01288223,37.27478675,36.96845124,37.17891329,95042800
15-09-2017,37.38703156,37.64192101,36.94740309,37.0573102,196458400
18-09-2017,37.10407257,37.53200804,36.94739733,37.44080891,113077600
19-09-2017,37.11809921,37.36129925,37.05028595,37.30049745,83242400
20-09-2017,36.49607468,37.0081906,35.97226226,36.92400652,211805600
21-09-2017,35.86937714,36.43294276,35.71971693,36.43294276,150046800
22-09-2017,35.51860809,35.60747006,35.20759477,35.43676117,186581600
25-09-2017,35.20524979,35.50457012,34.88020645,35.07429759,177549200
26-09-2017,35.8109169,35.99331517,35.47184337,35.4928885,146640000
27-09-2017,36.06578827,36.18037321,35.90443521,35.96523698,102016800
28-09-2017,35.84365082,36.0774951,35.70802071,35.98629597,88022000
29-09-2017,36.04006958,36.04241031,35.54432098,35.82727405,105199200
02-10-2017,35.96758652,36.11724671,35.71269712,36.07281572,74795200
03-10-2017,36.12425995,36.26690509,35.99097058,36.01435286,64921200
04-10-2017,35.89041519,35.97927715,35.65189662,35.92549397,80655200
05-10-2017,36.33706665,36.34875958,36.02371614,36.05411347,85135200
06-10-2017,36.31601334,36.36044432,36.1429673,36.2388443,69630400
09-10-2017,36.44229507,36.65041636,36.36045171,36.43528003,65051600
10-10-2017,36.45631409,36.9473884,36.26924156,36.49373002,62468000
11-10-2017,36.60833359,36.70888495,36.42125739,36.47270344,67622400
12-10-2017,36.47970581,36.80007132,36.41656686,36.56155273,64500400
13-10-2017,36.71121979,36.77903307,36.57558966,36.65041798,65576800
16-10-2017,37.38703156,37.41509173,36.86555615,36.92401723,96486000
17-10-2017,37.52498627,37.61852254,37.23501812,37.36363317,75989200
18-10-2017,37.35896683,37.58112178,37.32155445,37.51330493,65496800
19-10-2017,36.47502136,36.73225144,36.2505329,36.65508242,170336800
20-10-2017,36.53816223,36.88892859,36.47034897,36.6223463,95896400
23-10-2017,36.51945114,36.87489535,36.36277594,36.68781926,87937200
24-10-2017,36.73693466,36.81176297,36.52647269,36.54751781,71028800
25-10-2017,36.57558823,36.84217059,36.30900586,36.69251038,84828400
26-10-2017,36.80942917,36.90764334,36.66210613,36.76733534,68002000
27-10-2017,38.12829971,38.25691474,37.11107596,37.24904319,177816800
30-10-2017,38.98651505,39.30220622,38.28498227,38.32473537,178803200
31-10-2017,39.52903748,39.67168264,39.0379666,39.26245513,144187200
01-11-2017,39.02627182,39.73949759,38.72695143,39.72312678,134551200
02-11-2017,39.31155777,39.40275689,38.6497781,38.95845423,165573600
03-11-2017,40.3381424,40.74970709,40.01543611,40.68890885,237594400
06-11-2017,40.74737549,40.92042158,40.1557496,40.307747,140105200
07-11-2017,40.87831497,40.98120702,40.59536541,40.66785656,97446000
08-11-2017,41.21272278,41.21272278,40.76607929,40.84324834,97638000
09-11-2017,41.12852859,41.17997462,40.48779405,40.94846752,117930400
10-11-2017,40.99240875,41.1590366,40.89853623,41.09567068,100582000
13-11-2017,40.82813644,40.95251917,40.69436432,40.71783424,67928400
14-11-2017,40.2109108,40.71313635,40.17336035,40.60987442,99130000
15-11-2017,39.68052673,39.97153732,39.51624801,39.88939617,116632400
16-11-2017,40.15460205,40.33530691,39.96685335,40.1733737,94550000
17-11-2017,39.93162918,40.22263971,39.81194119,40.14049857,87598000
20-11-2017,39.89173889,40.02785657,39.79317166,39.96449064,65049600
21-11-2017,40.63334274,40.76476571,40.07948625,40.07948625,100525200
22-11-2017,41.0604744,41.06986022,40.61222535,40.6849771,102355600
24-11-2017,41.06282806,41.18721081,40.98772716,41.09333825,56106800
27-11-2017,40.85629654,41.0886359,40.68028285,41.08159564,82867200
28-11-2017,40.61691666,41.0393466,40.33294636,40.90557808,105715200
29-11-2017,39.77441025,40.58172717,39.22994294,40.5136701,166665600
30-11-2017,40.33060837,40.39866542,39.53033186,39.9973526,166108800
01-12-2017,40.14285278,40.28835627,39.54440557,39.88469796,159037200
04-12-2017,39.8494873,40.5112967,39.80959131,40.47844097,130169600
05-12-2017,39.81194687,40.25315563,39.5209363,39.6758292,109400800
06-12-2017,39.66409683,39.94337246,39.06565315,39.30972389,114240000
07-12-2017,39.73685074,39.99969669,39.64062907,39.66879011,102693200
08-12-2017,39.74858475,40.13112232,39.6195109,40.0114343,93420800
11-12-2017,40.5230484,40.57467937,39.61246968,39.70869137,141095200
12-12-2017,40.2953949,40.45732804,40.23907282,40.40100238,77636800
13-12-2017,40.42916489,40.7272121,40.36579897,40.48314141,95273600
14-12-2017,40.41743469,40.63099882,40.28366258,40.45967626,81906000
15-12-2017,40.82813644,40.87507271,40.4737635,40.74834443,160677200
18-12-2017,41.40312195,41.58617594,41.03701397,41.04170867,117684400
19-12-2017,40.96190262,41.16138622,40.85629513,41.07689951,109745600
20-12-2017,40.91731262,41.1684236,40.65915781,41.03934619,93902400
21-12-2017,41.0722084,41.30924248,40.85864784,40.87507392,83799600
22-12-2017,41.0722084,41.16843009,40.95252038,40.99476195,65397600
26-12-2017,40.03020477,40.24141975,39.82133178,40.0841813,132742000
27-12-2017,40.03725433,40.07949591,39.82838487,39.91991186,85992800
28-12-2017,40.14989853,40.33060693,40.00908614,40.1311233,65920800
29-12-2017,39.71573257,40.03490425,39.71338701,40.01847816,103999600
02-01-2018,40.42681503,40.43620443,39.72276041,39.93397895,102223600
03-01-2018,40.41978073,40.96425144,40.35641838,40.49018692,118071600
04-01-2018,40.60753632,40.71079827,40.38458633,40.4925394,89738400
05-01-2018,41.06986237,41.15669464,40.61222747,40.70375445,94640000
08-01-2018,40.91731262,41.2130143,40.81874182,40.91731262,82271200
09-01-2018,40.91262436,41.08394336,40.69671465,40.96425533,86336000
10-01-2018,40.90322876,40.9055779,40.60048682,40.63803726,95839600
11-01-2018,41.13557053,41.18485593,40.95017102,40.97363737,74670800
12-01-2018,41.56035614,41.62372208,41.22240925,41.34679198,101672400
16-01-2018,41.34913254,42.10012349,41.33739758,41.75044171,118263600
17-01-2018,42.03206635,42.06726765,41.0862865,41.33974304,137547200
18-01-2018,42.06962585,42.26676395,41.83259533,42.09544134,124773600
19-01-2018,41.8818779,42.1447239,41.63545798,41.91707921,129700400
22-01-2018,41.53923035,41.7222843,41.44535781,41.60963654,108434400
23-01-2018,41.54861069,42.11185656,41.49698331,41.60963105,130756400
24-01-2018,40.88681412,41.60964423,40.64743445,41.59790926,204420400
25-01-2018,40.15693283,41.05812197,40.02081516,40.95486005,166116000
26-01-2018,40.25081253,40.36580944,39.91052009,40.36580944,156572000
29-01-2018,39.41767883,39.93398492,39.20880941,39.93398492,202561600
30-01-2018,39.18533325,39.27920577,38.65259759,38.84738646,184192800
31-01-2018,39.29329681,39.53033089,39.07504154,39.16187382,129915600
01-02-2018,39.37543869,39.57257318,39.13605905,39.23228073,188923200
02-02-2018,37.66693878,39.14545485,37.57306622,38.95770615,346375200
05-02-2018,36.72584152,38.4601628,36.61084463,37.33836926,290954000
06-02-2018,38.26068497,38.42261815,36.14148027,36.3362692,272975200
07-02-2018,37.44163132,38.34751527,37.3313327,38.27476352,206434400
08-02-2018,36.41136551,37.78427378,36.38320446,37.61764591,217562000
09-02-2018,36.85673523,37.20548409,35.40282574,37.01225968,282690400
12-02-2018,38.34126663,38.61932214,37.11592679,37.34921339,243278000
13-02-2018,38.72537231,38.82198631,38.0914953,38.16218856,130196800
14-02-2018,39.43935394,39.4794126,38.38132491,38.41902485,162579600
15-02-2018,40.76367188,40.7872339,39.8234599,40.00961532,204588800
16-02-2018,40.63171005,41.19489735,40.47618921,40.615217,160704400
20-02-2018,40.49504089,41.06293484,40.39371306,40.54216853,135722000
21-02-2018,40.31123734,41.02994182,40.29709581,40.72596554,149886400
22-02-2018,40.64820099,40.9898808,40.46204559,40.48325249,123967600
23-02-2018,41.35513687,41.3904817,40.89327735,40.92391194,135249600
26-02-2018,42.17279816,42.27176725,41.52242832,41.55541801,152648800
27-02-2018,42.03614426,42.5286348,41.98194764,42.20345153,155712400
28-02-2018,41.97251129,42.56161572,41.95601824,42.24114277,151128400
01-03-2018,41.23730469,42.36367192,40.68590388,42.07147487,195208000
02-03-2018,41.52244186,41.54364876,40.63642642,40.71890249,153816000
05-03-2018,41.66617584,41.88296582,41.1241991,41.28679248,113605600
06-03-2018,41.63082886,42.00314327,41.50358389,41.92302593,95154000
07-03-2018,41.24438095,41.43760894,41.06529449,41.22317405,126814000
08-03-2018,41.69445038,41.73686417,41.25380147,41.35041185,95096400
09-03-2018,42.41080475,42.41551859,41.80049343,41.93481096,128740800
12-03-2018,42.82082748,42.97870706,42.46500967,42.48385785,128828400
13-03-2018,42.40845108,43.24026627,42.23643359,43.02583139,126774000
14-03-2018,42.04791641,42.53805171,41.89946095,42.49092407,117473600
15-03-2018,42.09741211,42.47208536,41.96074301,42.06206727,90975200
16-03-2018,41.94894409,42.20814785,41.85468524,42.09739594,157618800
19-03-2018,41.3080101,41.8193524,40.92155768,41.78400757,133787200
20-03-2018,41.29386139,41.66146194,41.22316815,41.29386139,78597600
21-03-2018,40.35836411,41.25851373,40.35600539,41.24673093,148219600
22-03-2018,39.78811264,40.69061742,39.7292022,40.05909923,165963200
23-03-2018,38.86676025,40.04025545,38.86676025,39.67972377,164115200
26-03-2018,40.71183395,40.78959618,39.22022096,39.60431824,150164800
27-03-2018,39.66793823,41.27265825,39.33332732,40.92626453,163690400
28-03-2018,39.22964096,40.06381484,38.92566466,39.41108613,166674000
29-03-2018,39.53597641,40.47147454,39.3286105,39.54304538,153594000
02-04-2018,39.27677155,39.80932429,38.75600521,39.26734746,150347200
03-04-2018,39.67972183,39.76455302,38.85262042,39.50299049,121112000
04-04-2018,40.43849182,40.53274711,38.82670268,38.85262342,138422000
05-04-2018,40.71889496,41.05586093,40.54923261,40.66705349,107732800
06-04-2018,39.67736435,40.6434935,39.63494696,40.2876757,140021200
09-04-2018,40.07088089,40.78723024,40.02375326,40.03082222,116070800
10-04-2018,40.82493591,41.00166724,40.41963179,40.76602547,113634400
11-04-2018,40.63406754,40.98281635,40.45969133,40.58458118,89726400
12-04-2018,41.03465652,41.23730858,40.77544915,40.86263904,91557200
13-04-2018,41.17369461,41.43525718,40.96633225,41.18547742,100497200
16-04-2018,41.43053818,41.51772448,41.19725153,41.24437916,86313600
17-04-2018,42.00078583,42.16573433,41.569561,41.58841277,106421600
18-04-2018,41.90652847,42.13745998,41.6803144,41.89945951,83018000
19-04-2018,40.71889496,41.32920623,40.68590526,40.94510902,139235200
20-04-2018,39.05056381,40.34659386,38.98222567,40.20049708,261964400
23-04-2018,38.93744278,39.33331918,38.66645262,39.31211229,146062000
24-04-2018,38.39546585,39.19429121,37.99016177,39.0387668,134768000
25-04-2018,38.56277084,38.97985775,38.27057738,38.32006013,113528400
26-04-2018,38.69709778,39.05291561,38.4968008,38.67353216,111852000
27-04-2018,38.24937057,38.7230092,37.85113544,38.64524699,142623200
30-04-2018,38.94215393,39.41343743,38.13625958,38.20459771,169709600
01-05-2018,39.84702301,39.87058503,38.94451464,39.2131461,214277600
02-05-2018,41.60726166,41.88531717,40.95453306,41.29149901,266157600
03-05-2018,41.68266296,41.82640455,41.10534148,41.44466613,136272800
04-05-2018,43.3180275,43.41699661,41.9842942,42.00314597,224805200
07-05-2018,43.63142776,44.22288727,43.53481378,43.63613801,169805600
08-05-2018,43.84115601,43.88121468,43.28032739,43.59137628,113611200
09-05-2018,44.14984131,44.1592654,43.64556807,43.95897205,92844800
10-05-2018,44.78135681,44.85911902,44.21817317,44.23938366,111957200
11-05-2018,44.61104202,44.95877142,44.34137469,44.82393956,104848800
14-05-2018,44.50695801,44.83339873,44.43835998,44.7103915,83115200
15-05-2018,44.10245895,44.25148687,43.78548227,44.18288523,94780800
16-05-2018,44.51405334,44.58029078,43.9983752,44.01493546,76732400
17-05-2018,44.23257446,44.68675094,44.08354651,44.47148914,69176000
18-05-2018,44.07170486,44.42653047,44.02912752,44.27987037,73190800
21-05-2018,44.38394928,44.77189176,44.21363272,44.47147177,73603200
22-05-2018,44.27278137,44.67964842,44.18289105,44.5613732,60962800
23-05-2018,44.55664063,44.58975754,43.94160804,44.08117554,80233600
24-05-2018,44.50695801,44.67017837,44.04805325,44.65362172,92936000
25-05-2018,44.60868835,44.86179548,44.38869454,44.52589425,69844000
29-05-2018,44.44781876,44.64888804,44.20417213,44.37685652,90056400
30-05-2018,44.35321426,44.4714895,44.18289763,44.40525566,74762000
31-05-2018,44.20417404,44.52588274,44.03149325,44.28696813,109931200
01-06-2018,45.0013504,45.00607881,44.41233859,44.46911199,93770000
04-06-2018,45.37746429,45.75357857,45.26392111,45.33251914,105064800
05-06-2018,45.72755814,45.87658605,45.50283597,45.67078835,86264000
06-06-2018,45.88604736,45.90970385,45.3987541,45.80325689,83734400
07-06-2018,45.76303864,45.93808361,45.49809975,45.92389116,85388800
08-06-2018,45.34672165,45.41768751,44.890181,45.2213502,106627200
11-06-2018,45.23553085,45.41057944,44.99425205,45.26391936,73234000
12-06-2018,45.48392487,45.56198696,45.21662167,45.27339509,67644400
13-06-2018,45.11017609,45.62585801,45.04867426,45.5170432,86553600
14-06-2018,45.13381958,45.31596441,44.99661991,45.31123239,86440400
15-06-2018,44.67017746,44.98242573,44.53297779,44.95167302,246876800
18-06-2018,44.64652634,44.76006952,44.28223668,44.44309284,73939600
19-06-2018,43.92504883,44.07644096,43.39517458,43.79494537,134314000
20-06-2018,44.11665726,44.28224184,43.93451241,44.08117613,82514800
21-06-2018,43.87064362,44.5542742,43.74763638,44.29406729,102847600
22-06-2018,43.74290085,44.03385684,43.69085947,44.02676062,108801600
25-06-2018,43.09238052,43.74289404,42.75174741,43.38333647,126652400
26-06-2018,43.62699127,44.12374859,43.17991113,43.28636171,98276800
27-06-2018,43.56312561,44.30116176,43.5323729,43.81623268,101141200
28-06-2018,43.88009644,44.0480488,43.4779615,43.54892734,69460800
29-06-2018,43.78784943,44.27987474,43.26743921,44.0669772,90950800
02-07-2018,44.27749634,44.30588484,43.38806825,43.48269056,70925200
03-07-2018,43.50635147,44.45964935,43.41646116,44.42180041,55819200
05-07-2018,43.85644913,44.09536738,43.5915138,43.82333221,66416800
06-07-2018,44.46438217,44.57319334,43.80913651,43.86117789,69940800
09-07-2018,45.08178329,45.10543617,44.77899902,44.82630839,79026400
10-07-2018,45.02737808,45.24736826,44.98716133,45.11253639,63756400
11-07-2018,44.44310379,44.89254824,44.37923415,44.58976393,75326000
12-07-2018,45.18821716,45.27810746,44.78135024,44.83339161,72164400
13-07-2018,45.25920105,45.37984049,45.15748247,45.20006343,50055600
16-07-2018,45.15985107,45.57144658,45.04394004,45.30414701,60172400
17-07-2018,45.28757477,45.38692551,44.75533635,44.8854398,62138000
18-07-2018,45.03920746,45.37038028,44.92802845,45.36564826,65573600
19-07-2018,45.38928223,45.54777053,44.87123638,44.87123638,81147200
20-07-2018,45.28521729,45.51939991,44.98479721,45.36564357,82704800
23-07-2018,45.32542419,45.40821828,44.84049513,45.10543044,63957600
24-07-2018,45.65422821,45.81035234,45.42950605,45.52412477,74791600
25-07-2018,46.08475113,46.09184735,45.5193922,45.66842011,66839600
26-07-2018,45.94045639,46.3544196,45.7985247,46.03507511,76304000
27-07-2018,45.17640305,46.17228201,44.96824111,46.12497264,96096000
30-07-2018,44.92328644,45.46498526,44.72458497,45.39401941,84118000
31-07-2018,45.01317215,45.45079182,44.78845,45.01553996,157492000
01-08-2018,47.66490555,47.72640735,46.6737588,47.10428226,271742800
02-08-2018,49.05819321,49.29237943,47.39287978,47.44728537,249616000
03-08-2018,49.20013046,49.3775433,48.60638651,48.97304044,133789600
06-08-2018,49.45558929,49.49816663,48.98248854,49.20247866,101701600
07-08-2018,48.99196243,49.55731785,48.90916833,49.5147405,102349600
08-08-2018,49.02508545,49.15755314,48.37930367,48.7412256,90102000
09-08-2018,49.41064453,49.62353843,49.01323802,49.56440083,93970400
10-08-2018,49.26346588,49.63615418,49.05931896,49.22311172,98444800
13-08-2018,49.58156586,50.07531676,49.30383166,49.68601365,103563600
14-08-2018,49.79045868,49.98273591,49.43676115,49.88778536,82992000
15-08-2018,49.90678406,50.02547409,49.45338728,49.66465539,115230400
16-08-2018,50.63791275,50.75422665,50.19875822,50.26522434,114001600
17-08-2018,51.64914322,51.73697266,50.59992401,50.66639012,141708000
20-08-2018,51.14590454,52.02895495,51.06282008,51.7725877,121150800
21-08-2018,51.0461998,51.55656903,50.80644727,51.46399097,104639200
22-08-2018,51.04857635,51.35954362,50.76134492,50.82306605,76072400
23-08-2018,51.15302277,51.52333502,50.94175469,50.95362079,75532800
24-08-2018,51.31206512,51.48772402,51.06281538,51.41651291,73905600
27-08-2018,51.73460388,51.92450863,51.35242189,51.54707163,82100400
28-08-2018,52.15239716,52.35179553,51.967241,51.98860434,91107200
29-08-2018,52.93099976,53.05206589,52.08355491,52.25921381,109019200
30-08-2018,53.41764069,54.18437735,52.7933299,52.99510442,195175200
31-08-2018,54.03481674,54.32916566,53.64788614,53.76894865,173360400
04-09-2018,54.20810318,54.40275292,53.79743675,54.21997291,109560400
05-09-2018,53.85440826,54.5190731,53.4342482,54.35765641,133332000
06-09-2018,52.95948029,53.9683453,52.53219555,53.70247723,137160000
07-09-2018,52.53220367,53.49833856,52.39215032,52.66276342,150479200
10-09-2018,51.82718277,52.6627615,51.38565577,52.44911729,158066000
11-09-2018,53.13751984,53.24434012,51.40701743,51.75121774,142996000
12-09-2018,52.4776001,53.41050179,52.18562008,53.39625957,197114800
13-09-2018,53.74521255,54.20573038,52.83367412,53.05918442,166825600
14-09-2018,53.13515854,53.84729881,52.8218187,53.58855538,127997200
17-09-2018,51.72035599,52.92387071,51.57555404,52.73396599,148780400
18-09-2018,51.80582047,52.66276254,51.53995236,51.69899655,126286800
19-09-2018,51.83668518,52.13341027,51.10793024,51.86754575,108495200
20-09-2018,52.23072433,52.76482937,52.02182876,52.28057573,106435200
21-09-2018,51.66813278,52.54643808,51.58029972,52.40875724,384986800
24-09-2018,52.41113281,52.52270171,51.42363469,51.46873747,110773600
25-09-2018,52.74345779,52.89300834,52.15238035,52.16425007,98217600
26-09-2018,52.32330322,53.11377912,52.16663154,52.46098407,95938800
27-09-2018,53.39863586,53.75233341,53.06392916,53.1303989,120724800
28-09-2018,53.58617401,53.60990984,53.17788003,53.36066007,91717600
01-10-2018,53.94698334,54.45972506,53.73097027,54.11077613,94403200
02-10-2018,54.42650223,54.59741617,53.79744649,53.94462097,99152800
03-10-2018,55.08877945,55.42111001,54.54517721,54.60927083,114619200
04-10-2018,54.12026978,55.15524676,53.82116864,54.78255841,128168000
05-10-2018,53.24198532,54.21999387,52.36130711,54.11317355,134322000
08-10-2018,53.11853027,53.36303141,52.27108183,52.74821801,118655600
09-10-2018,53.85440826,53.94936245,52.75771364,53.08767175,107564000
10-10-2018,51.35953903,53.73096663,51.28595181,53.51969857,167962400
11-10-2018,50.906147,52.10491689,50.40053,50.92276534,212497600
12-10-2018,52.72447968,52.90726332,51.47348588,52.32330684,161351600
15-10-2018,51.5969162,52.65800507,51.57555287,52.49896091,123164000
16-10-2018,52.73396683,52.93336879,51.45448874,51.96960292,116736000
17-10-2018,52.50609207,52.85029241,52.06693754,52.76958406,91541600
18-10-2018,51.2788353,52.1618893,50.56194659,51.71561368,130325200
19-10-2018,52.05981064,52.52270094,51.61353505,51.76308562,132314800
22-10-2018,52.3779068,53.02120833,51.97198894,52.17375981,115168400
23-10-2018,52.87166214,52.99510079,50.96550046,51.2337411,155071200
24-10-2018,51.05806351,53.22771657,50.92750378,52.84078963,163702000
25-10-2018,52.17612076,52.55118156,51.45211109,51.67999747,119423200
26-10-2018,51.34529877,52.26870689,50.48360814,51.25034459,189033600
29-10-2018,50.38153458,52.15001492,48.92164534,52.03132492,183742000
30-10-2018,50.63315201,51.07942392,49.67651095,50.12278286,146640000
31-10-2018,51.95299911,52.33043253,51.42126649,51.48298762,153435600
01-11-2018,52.75058746,52.78382052,51.46636071,51.99809325,233292800
02-11-2018,49.25160599,50.71624029,48.76497622,49.74298437,365314800
05-11-2018,47.85343933,48.51810414,47.04160006,48.49674081,264654800
06-11-2018,48.37093353,48.59644385,47.8771826,47.93177899,127531600
07-11-2018,49.8379364,49.86404835,48.45638652,48.8931649,133697600
08-11-2018,49.66404343,50.05232043,49.24955973,50.01897142,101450400
09-11-2018,48.7064476,49.07328676,48.17762493,48.96371298,137463200
12-11-2018,46.25289917,47.60592403,46.16237886,47.40344555,204542000
13-11-2018,45.79077148,46.96990161,45.60496934,45.64784871,187531600
14-11-2018,44.49730682,46.32674464,44.29006315,46.18858341,243204000
15-11-2018,45.59543991,45.72883594,44.52111843,44.87605001,185915200
16-11-2018,46.10045624,46.4434768,45.13095026,45.37868531,147713200
19-11-2018,44.27339554,45.42632286,44.06615548,45.25957777,167701200
20-11-2018,42.15810013,43.22765661,41.80793367,42.48920949,271300800
21-11-2018,42.11045837,42.94180656,42.05567149,42.81317206,124496800
23-11-2018,41.04090118,42.06758188,40.99564467,41.67215528,94496000
26-11-2018,41.59591293,41.67452207,40.55732508,41.50539629,179994000
27-11-2018,41.50540924,41.63165933,40.70502933,40.85509806,165549600
28-11-2018,43.10140991,43.18478064,41.66977572,42.09855138,184250000
29-11-2018,42.77029419,43.54447104,42.32960745,43.51112203,167080000
30-11-2018,42.53923798,42.95610249,42.17001439,42.94657213,158126000
03-12-2018,44.02565384,44.05423767,43.16572185,43.93989872,163210000
04-12-2018,42.08901978,43.44680619,41.98897274,43.1037857,165377200
06-12-2018,41.61975861,41.63405052,40.59546209,40.91466037,172393600
07-12-2018,40.13570786,41.5649573,40.09044771,41.32674906,169126400
10-12-2018,40.40013123,40.51685097,38.90656409,39.30437153,248104000
11-12-2018,40.16906357,40.92179897,39.78078291,40.89083437,189126800
12-12-2018,40.28102493,40.95277045,40.26196783,40.59069281,142510800
13-12-2018,40.72171021,41.10761014,40.38822002,40.61213642,127594400
14-12-2018,39.41870499,40.27625624,39.37106406,40.25719915,162814800
17-12-2018,39.05185318,40.10235222,38.76361966,39.41154626,177151600
18-12-2018,39.55924225,39.90702423,39.15905053,39.39487799,135366000
19-12-2018,38.32533264,39.88797848,37.89655698,39.54257718,196189200
20-12-2018,37.3582077,38.61594722,36.9937493,38.20860943,259092000
21-12-2018,35.90513229,37.67502167,35.64310537,37.36535018,382978400
24-12-2018,34.97613907,36.10048298,34.91896775,35.29057226,148676800
26-12-2018,37.43919754,37.45348946,34.94992157,35.32629111,234330000
27-12-2018,37.19621658,37.34390817,35.74791363,37.12237261,212468400
28-12-2018,37.21527863,37.76077762,36.81509046,37.51780416,169165600
31-12-2018,37.5749855,37.96088186,37.27484066,37.7631685,140014000
02-01-2019,37.61785507,37.83939069,36.73886585,36.8960842,148158800
03-01-2019,33.87083435,34.71170925,33.8255742,34.29722555,365248800
04-01-2019,35.31676102,35.38584346,34.25435404,34.42824508,234428400
07-01-2019,35.23814774,35.45253736,34.75458524,35.42156912,219111200
08-01-2019,35.90989685,36.16478145,35.37869342,35.62642843,164101200
09-01-2019,36.51971054,36.81032493,35.64310582,36.0385288,180396400
10-01-2019,36.63643265,36.67692762,35.93609975,36.32676117,143122800
11-01-2019,36.27673721,36.61261176,36.09093505,36.41728286,108092800
14-01-2019,35.73124695,36.03377252,35.54544475,35.93372547,129756800
15-01-2019,36.4625473,36.53877207,35.7431572,35.79556332,114843600
16-01-2019,36.90799713,37.13191353,36.44587242,36.46492952,122278800
17-01-2019,37.12714005,37.55591565,36.50779711,36.73171346,119284800
18-01-2019,37.35582733,37.60832755,37.1557296,37.51780723,135004000
22-01-2019,36.51733017,37.33438283,36.35534665,37.25815807,121576000
23-01-2019,36.6650238,36.95563824,36.13620105,36.7198107,92522400
24-01-2019,36.37440491,36.79841537,36.14572699,36.71027947,101766000
25-01-2019,37.57974625,37.6678858,36.76031261,37.03663152,134142000
28-01-2019,37.23196411,37.23911007,36.60309424,37.11047553,104768400
29-01-2019,36.84605789,37.66787943,36.71028105,37.22004667,166348800
30-01-2019,39.36391068,39.57829663,38.16810432,38.88749421,244439200
31-01-2019,39.64738464,40.25719723,39.19955194,39.56877548,162958400
01-02-2019,39.66644287,40.25243319,39.52589723,39.77125509,130672400
04-02-2019,40.79317093,40.8908372,39.8474837,39.87845194,125982000
05-02-2019,41.49110794,41.70549753,41.05519008,41.17667497,144406400
06-02-2019,41.50540924,41.82222667,41.1742999,41.60307187,112958400
07-02-2019,40.71931458,41.43393925,40.57638819,41.06709655,126966800
08-02-2019,40.76716232,40.82696979,40.29109358,40.42745635,95280000
11-02-2019,40.53271866,40.95855122,40.48965903,40.92027356,83973600
12-02-2019,40.88198853,40.90830395,40.59730442,40.69299855,89134000
13-02-2019,40.71215057,41.26238018,40.6499521,41.00162042,89960800
14-02-2019,40.86047363,40.97051736,40.52076756,40.59971388,87342800
15-02-2019,40.76956177,41.07577577,40.60927816,40.96812304,98507200
19-02-2019,40.89157104,41.01358065,40.547083,40.59971388,75891200
20-02-2019,41.15471649,41.46332509,40.90591902,40.95376427,104457600
21-02-2019,40.92266464,41.23605522,40.74085124,41.09969608,68998800
22-02-2019,41.37960434,41.38678095,40.9992296,41.04707486,75652800
25-02-2019,41.68102646,42.07336337,41.61404238,41.66428226,87493600
26-02-2019,41.70495987,41.93701323,41.42745224,41.55663846,68280800
27-02-2019,41.83414078,41.86524184,41.32218882,41.43702183,111341600
28-02-2019,41.42266083,41.84370784,41.36763897,41.70256306,112861600
01-03-2019,41.85805893,41.90111856,41.36046026,41.6929897,103544800
04-03-2019,42.06858826,42.5231237,41.61883478,42.03031059,109744800
05-03-2019,41.9920311,42.10446946,41.75519214,42.09011625,78949600
06-03-2019,41.7504158,41.98246917,41.61166198,41.78629884,83241600
07-03-2019,41.26715088,41.73125739,41.15232157,41.59489462,99185600
08-03-2019,41.365242,41.40351966,40.54946719,40.74563745,95997600
11-03-2019,42.79823303,42.85086391,41.9489697,41.98246174,128044000
12-03-2019,43.27909088,43.70013428,42.91067472,43.06139075,129870400
13-03-2019,43.47047806,43.85085282,43.28148434,43.59966063,124130000
14-03-2019,43.95371246,44.04223002,43.67381389,43.99438111,94318000
15-03-2019,44.52547455,44.81494438,43.95610978,44.22165516,156171600
18-03-2019,44.98000336,45.06851725,44.44651809,44.44891273,104879200
19-03-2019,44.62355423,45.21206141,44.47762384,45.05895441,126585600
20-03-2019,45.01350021,45.33167643,44.19293973,44.55178459,124140800
21-03-2019,46.67136765,46.96801408,45.40823387,45.45847376,204136800
22-03-2019,45.70487595,47.29336243,45.64028285,46.73117067,169630800
